nid,title,author,date,content,company,content_clean,sentiment
425539254,인버스 같은 반국가 상품은 사라져야 한다,똑똑한상승전략토끼,2026.07.15 10:16,"인버스 같은 반국가 상품은 사라져야 한다
아니,,, 말이 되냐? 경제가 망해야 지들은 돈번다고
허구헌날 대한민국 망하라고 기우재를 지내고 있으니...
너무 못된 애들이구나? 나라를 망하라고 한다는게...
아니, 이런 애들이 이런 주식을 하도록 정부에서는
그냥 방치한거냐? 반 국가 애들이 아니고 뭐냐???
제 정신이 아닌 애들이 하는게 인버스니라.
알갔냐?",삼성전자,"인버스 같은 반국가 상품은 사라져야 한다 아니,,, 말이 되냐? 경제가 망해야 지들은 돈번다고 허구헌날 대한민국 망하라고 기우재를 지내고 있으니... 너무 못된 애들이구나? 나라를 망하라고 한다는게... 아니, 이런 애들이 이런 주식을 하도록 정부에서는 그냥 방치한거냐? 반 국가 애들이 아니고 뭐냐??? 제 정신이 아닌 애들이 하는게 인버스니라. 알갔냐?",찬티
425539245,ㄷㅅㄷㅇ~!!,똥멍청이니,2026.07.15 10:16,"엉아가 말했는데, 씨부린넘들ㅇㅏ.말했잖아~ㅎㅋㅋ, 내 글은 성지가 된다.잘못했다 복창해라, 안그러면 오후에 목표가, 얄짤없어~~ㅋㅋㅋ",삼성전자,"엉아가 말했는데, 씨부린넘들 .말했잖아 , 내 글은 성지가 된다.잘못했다 복창해라, 안그러면 오후에 목표가, 얄짤없어",찬티
425539235,이재용 집앞에 가서 꽹과리 처야 하나,야웅,2026.07.15 10:16,믿고 기다리는 주주들 개무시하네,삼성전자,믿고 기다리는 주주들 개무시하네,안티
425539204,가좌아~~~,pvc,2026.07.15 10:15,오늘 드뎌 샀습니다. 40만 전자 가좌아~~~~~,삼성전자,오늘 드뎌 샀습니다. 40만 전자 가좌아,찬티
425539178,거 봐 ~~10시 부터 레버리지,기절초풍,2026.07.15 10:15,"같이 도박판에 한탕 치는겨~~ㄲ
불법 아니여 합법이여
외인눔 기관눔 개미눔 아라리판 ~~
나라 꼴 정상 아녀 ~~",삼성전자,같이 도박판에 한탕 치는겨 불법 아니여 합법이여 외인눔 기관눔 개미눔 아라리판 나라 꼴 정상 아녀,안티
425539145,"외인, 기관 매매동향!!!",K부자다H,2026.07.15 10:15,"풀 매수중이구나!!!!!! 어제 털린애들 손!!!
200백만원 전망 한다고 하더라!! 실적 위주!!! 삼성전자 대단하다!!!
외인들 추가매수 겁나하는구만,,,,
개미만 털려나가네,,,개미만 매도구만,,,,, 전부 쌍글이 매수고",삼성전자,"풀 매수중이구나!!!!!! 어제 털린애들 손!!! 200백만원 전망 한다고 하더라!! 실적 위주!!! 삼성전자 대단하다!!! 외인들 추가매수 겁나하는구만,,,, 개미만 털려나가네,,,개미만 매도구만,,,,, 전부 쌍글이 매수고",찬티
425539138,가즈아 보합으로,사랑방양반,2026.07.15 10:15,"떨어질때는 닉스보다 앞장서서
올라갈때는 닉스 반정도",삼성전자,떨어질때는 닉스보다 앞장서서 올라갈때는 닉스 반정도,중립
425539133,개미들제발떠나세요,500억가즈아,2026.07.15 10:15,개미들등살에 주가가널뛰기하네 진득하니 기다려봐여 50십갈때까지,삼성전자,개미들등살에 주가가널뛰기하네 진득하니 기다려봐여 50십갈때까지,안티
425539126,21만원 안착,주식부식간식,2026.07.15 10:15,"안전하게
잘 운전해 주세요..",삼성전자,안전하게 잘 운전해 주세요..,중립
425539088,삼전은 더이상 상승ㅊ모멘텀이 없다 3분기 까지는 하닉으로 이동,1d1234,2026.07.15 10:15,빠르면 빠를수록,삼성전자,빠르면 빠를수록,중립
425539064,어제 미장마감후 마이크론 주가총액이 1655 조/ skhy 가 2107 조/ 삼성전자가 1538 조/ 하이닉스 1363조입니다.,건강과삶의질,2026.07.15 10:15,"skhy ADR 주가가 어제 27% 올랐습니다
하이닉스가 ( skhy )가 미국 나스닥 시장에서 반도체주의 대장주가 되고있습니다
이무리 많은 반도체를 마이크론이 찍어내도 ! 마이크론이 잘 못하는 HBM 이 없다면 AI 산업의 병목을 뚫을 수가 없기 때문입니다.
AI 시대의 병목의 끝판왕은 HBM 후공정이고 하이닉스가 최선단에서 HBM 병목을 뚫고 있습니다.
게다가 금상첨화 격으로 7월말부터 강력한 우군인 필라델피아 반도체 ETF 패시브 자금이 몰려들 가능성이 높습니다
하이닉스 공모에 몰린 반도체 공모 자금만 260 조원이 몰렸다고합니다.
어제 미장마감후 마이크론 주가총액이 1655 조이고 skhy 주가총액이 2107 조입니다. (skhy 주가총액은 미국주가를 하이닉스 주식총수로 곱한금액입니다.)
삼성전자 주가총액이 1538 조이고 하이닉스 주가총액이 1363조입니다.
미장의 마이크론 선행 PER 은 11.02 이고 국장의 하이닉스 선행 PER 은 6.02 입니다. 하이닉스 주식의 25% 까지는 미장과 국장내에서 이동가능합니다.
국내 주식중 25%까지는 미국시잠에서 ADR 로 전환가능 하고 미국시장에사 가격이 떨어지면 언제든지 국내주식으로 전환해 국내시장에 팔수 도 있습니다.
앞으로 지속적인 ETF 편입으로 부족한 주식은 국내 주식을 흡수해 갈 것으로 보입니다. 앞으로 국민연금과 블록딜 계약이 성사되면 국내주식 비중도 줄일수 있을 것으로 낙관됩니다.
전세계 주식투자자들에게 문이 열렸으나 수익을 충분히 못 내거나 미국 빅테그 기업들과 같은 주주환원 정책이 없다면 투자 회수된 주식들이 국내시장에 부메랑이 되어 돌아옵니다. 앞으로 국내 주식들보다는 훨씬 강력한 주주환원 정책을 기대해 볼만합니다.
매일 아침 커피한잔 내려 마시며, ADR 주도 미국 고래들이 앞으로 시세 차익을 내기위해 아떤 전략을 펼칠지 흥미롭게 지켜볼 수 있는 여유가 생겨서 즐겁습니다. .
메타발 반도체 수요 감소론은 황당무계한 Nonsense Bullshit 으로 드러났습니다. 오히레 내후년까지 AI 병목이 더 깊이 지속될 것이라는 진실만이 수락석출되듯 Unearth 되고 있습니다.
8월부터는 우리나라나 미국이나 화폐유동성이 급격히 올라갑니다. 선거를 앞둔 미국은 우리나라보다 훨씬 많은 화폐 유동성을 풀게되어 있어 미국 주식은 상승할 것이고 국내에 본주 기반을 둔 하이닉스는 오히려 환율의 효과를 더 받을 것이라는 추세적 상승 동력의 힘이 생겼습니다.
미국 6월 소비자물가지수(CPI)가 시장의 기대보다 낮게 발표되면서 물가 안정세가 뚜렷해졌습니다. 미국의 추가적인 금리 인상은 사실상 물 건너갔고, 당분간 동결할 확률이 매우 높아졌답니다.
주식 시장과 금값에는 긍정적인 영향이 있을 것으로 예상됩니다. 반면 우리나라는 상황이 달라 금리 인상 가능성이 남아있습니다.
SK하이닉스의 2분기 영업이익률은 80%에 육박할 것이라는 전망이 지배적입니다.
주거는 기업이 가져다 주는 수익에 따라 움직이고, 마이크론은 엄청난 실적 발표로 한달 정도 지나면 2400조원을 넘을 것으로 보입니다.
진짜 큰 폭발적 상승장은 조정 뒤에 옵니다. 아무리 아무리 늦어도 다음 분기 실적발표전에는 마이크론 시가총액 2400 조의 미국시장이 됩니다.
하이닉스는 최근 1년간 매분기 주가가 두 배정도 올랐습니다. 그 중 네 마녀의 날을 지나고 약 1주 후부터 마이크론 실적발표와 자사의 실적발표 기대감으로 실적 발표 때 까지 가장 큰 폭으로 주가가 올랐습니다.
하이닉스는 미국 ADR 상장으로 마이크론과 직접비교되고 같은 필반이나 나스탁 ETF 편입의 수혜를 입어서 최소 마이크론의 1.5배인 3600 조원이 될 것으로 보입니다.
하이닉스는 상장전 코너스톤 투자자 협약후 일정물량을 소진한후 상장한 후 매일 매일 패시브 ETF 를 포함한 프로그램 매수가 동시에 진행되며 주식시장을 통해 판매됩니다. 당분간은 일정물량이 새로이 여러 ETF 에 흡수되기 때문에 시간이 지나면서 주가가 점점 오르게 되어 있습니다. 참여하는 미귝 투자사들이 알아서 홍보해줄 것이고 마이크론과 비교도 해줄겁니다.매일 매일 강력한 우군들이 합류하는 셈이죠.
실적 발표 전후 예상 주가총액 3600 조원에 비하면 아직은 하이닉스 주가가 너무 싸네요.
삼성전자는 레거시반도체에 대한 창신의 점유율증가/ 가격하락과 중국 반도체 시장의 강제 장악, 그리고 마이크론의 삼성전자를 겨냥한 경쟁행보, 미국의 마이크론 보호를 위한 관세 적용 등의 불확실성이 있습니다. 앞으로 영업이익 성장률의 하방 변곡, 2분기부터 적용되는 노조 성과급지급 등의 요인이 있어 잘 모르겠습니다.
아무래도 국내 수급만으로 올라야 해서 높이 치고 오르기에는 하이닉스보다 무거워 보입니다.",삼성전자,"skhy ADR 주가가 어제 27 올랐습니다 하이닉스가 skhy 가 미국 나스닥 시장에서 반도체주의 대장주가 되고있습니다 이무리 많은 반도체를 마이크론이 찍어내도 ! 마이크론이 잘 못하는 HBM 이 없다면 AI 산업의 병목을 뚫을 수가 없기 때문입니다. AI 시대의 병목의 끝판왕은 HBM 후공정이고 하이닉스가 최선단에서 HBM 병목을 뚫고 있습니다. 게다가 금상첨화 격으로 7월말부터 강력한 우군인 필라델피아 반도체 ETF 패시브 자금이 몰려들 가능성이 높습니다 하이닉스 공모에 몰린 반도체 공모 자금만 260 조원이 몰렸다고합니다. 어제 미장마감후 마이크론 주가총액이 1655 조이고 skhy 주가총액이 2107 조입니다. skhy 주가총액은 미국주가를 하이닉스 주식총수로 곱한금액입니다. 삼성전자 주가총액이 1538 조이고 하이닉스 주가총액이 1363조입니다. 미장의 마이크론 선행 PER 은 11.02 이고 국장의 하이닉스 선행 PER 은 6.02 입니다. 하이닉스 주식의 25 까지는 미장과 국장내에서 이동가능합니다. 국내 주식중 25 까지는 미국시잠에서 ADR 로 전환가능 하고 미국시장에사 가격이 떨어지면 언제든지 국내주식으로 전환해 국내시장에 팔수 도 있습니다. 앞으로 지속적인 ETF 편입으로 부족한 주식은 국내 주식을 흡수해 갈 것으로 보입니다. 앞으로 국민연금과 블록딜 계약이 성사되면 국내주식 비중도 줄일수 있을 것으로 낙관됩니다. 전세계 주식투자자들에게 문이 열렸으나 수익을 충분히 못 내거나 미국 빅테그 기업들과 같은 주주환원 정책이 없다면 투자 회수된 주식들이 국내시장에 부메랑이 되어 돌아옵니다. 앞으로 국내 주식들보다는 훨씬 강력한 주주환원 정책을 기대해 볼만합니다. 매일 아침 커피한잔 내려 마시며, ADR 주도 미국 고래들이 앞으로 시세 차익을 내기위해 아떤 전략을 펼칠지 흥미롭게 지켜볼 수 있는 여유가 생겨서 즐겁습니다. . 메타발 반도체 수요 감소론은 황당무계한 Nonsense Bullshit 으로 드러났습니다. 오히레 내후년까지 AI 병목이 더 깊이 지속될 것이라는 진실만이 수락석출되듯 Unearth 되고 있습니다. 8월부터는 우리나라나 미국이나 화폐유동성이 급격히 올라갑니다. 선거를 앞둔 미국은 우리나라보다 훨씬 많은 화폐 유동성을 풀게되어 있어 미국 주식은 상승할 것이고 국내에 본주 기반을 둔 하이닉스는 오히려 환율의 효과를 더 받을 것이라는 추세적 상승 동력의 힘이 생겼습니다. 미국 6월 소비자물가지수 CPI 가 시장의 기대보다 낮게 발표되면서 물가 안정세가 뚜렷해졌습니다. 미국의 추가적인 금리 인상은 사실상 물 건너갔고, 당분간 동결할 확률이 매우 높아졌답니다. 주식 시장과 금값에는 긍정적인 영향이 있을 것으로 예상됩니다. 반면 우리나라는 상황이 달라 금리 인상 가능성이 남아있습니다. SK하이닉스의 2분기 영업이익률은 80 에 육박할 것이라는 전망이 지배적입니다. 주거는 기업이 가져다 주는 수익에 따라 움직이고, 마이크론은 엄청난 실적 발표로 한달 정도 지나면 2400조원을 넘을 것으로 보입니다. 진짜 큰 폭발적 상승장은 조정 뒤에 옵니다. 아무리 아무리 늦어도 다음 분기 실적발표전에는 마이크론 시가총액 2400 조의 미국시장이 됩니다. 하이닉스는 최근 1년간 매분기 주가가 두 배정도 올랐습니다. 그 중 네 마녀의 날을 지나고 약 1주 후부터 마이크론 실적발표와 자사의 실적발표 기대감으로 실적 발표 때 까지 가장 큰 폭으로 주가가 올랐습니다. 하이닉스는 미국 ADR 상장으로 마이크론과 직접비교되고 같은 필반이나 나스탁 ETF 편입의 수혜를 입어서 최소 마이크론의 1.5배인 3600 조원이 될 것으로 보입니다. 하이닉스는 상장전 코너스톤 투자자 협약후 일정물량을 소진한후 상장한 후 매일 매일 패시브 ETF 를 포함한 프로그램 매수가 동시에 진행되며 주식시장을 통해 판매됩니다. 당분간은 일정물량이 새로이 여러 ETF 에 흡수되기 때문에 시간이 지나면서 주가가 점점 오르게 되어 있습니다. 참여하는 미귝 투자사들이 알아서 홍보해줄 것이고 마이크론과 비교도 해줄겁니다.매일 매일 강력한 우군들이 합류하는 셈이죠. 실적 발표 전후 예상 주가총액 3600 조원에 비하면 아직은 하이닉스 주가가 너무 싸네요. 삼성전자는 레거시반도체에 대한 창신의 점유율증가 가격하락과 중국 반도체 시장의 강제 장악, 그리고 마이크론의 삼성전자를 겨냥한 경쟁행보, 미국의 마이크론 보호를 위한 관세 적용 등의 불확실성이 있습니다. 앞으로 영업이익 성장률의 하방 변곡, 2분기부터 적용되는 노조 성과급지급 등의 요인이 있어 잘 모르겠습니다. 아무래도 국내 수급만으로 올라야 해서 높이 치고 오르기에는 하이닉스보다 무거워 보입니다.",찬티
425539050,.....,냠이양음oddy,2026.07.15 10:15,최소 30만원 가야,삼성전자,최소 30만원 가야,찬티
425538967,미국장에서 ADR사는게 제일 똑똑한것...,이게뭐냐ㅋㅋ,2026.07.15 10:14,"국장은 끝났어..올라도 무한 물량 외인 특히
일본이 대주주인 모건스탠리가 죽어라팜...
오늘 봐라.",삼성전자,국장은 끝났어..올라도 무한 물량 외인 특히 일본이 대주주인 모건스탠리가 죽어라팜... 오늘 봐라.,안티
425538937,얘는,강한남자,2026.07.15 10:14,"뭐꼬 아직도 닉스 꼬봉짓하고 있네
이장에 4퍼. 기가찬다 쳐빠질때는 시원하게 빠지고
안되는기라",삼성전자,뭐꼬 아직도 닉스 꼬봉짓하고 있네 이장에 4퍼. 기가찬다 쳐빠질때는 시원하게 빠지고 안되는기라,안티
425538874,어제 24엔안사고 28엔사고싶냐?,퍼플리,2026.07.15 10:13,"또8시부터 이거사야할거같은데?딸깍했을거아냐
어제사던가",삼성전자,또8시부터 이거사야할거같은데?딸깍했을거아냐 어제사던가,중립
425538862,혼자만 잘빠지네 잡주,feel1153,2026.07.15 10:13,"오늘 코스피 지수200포인트 상승해야
잡주는보합이다
참 이렇게 좋은장에 혼자 빌빌거리고있너ㆍ 오늘고가에서 50프로 넘게 빠져서 음전으로 전환
참진짜시총1워기업이 뭔짓여
조가이 오늘은 배렸어 프로그램매도
평상시 프로그램매수해도 떨어지더만
오늘 매도하니까계속흐르네
보합이라도 가지 조가이",삼성전자,오늘 코스피 지수200포인트 상승해야 잡주는보합이다 참 이렇게 좋은장에 혼자 빌빌거리고있너 오늘고가에서 50프로 넘게 빠져서 음전으로 전환 참진짜시총1워기업이 뭔짓여 조가이 오늘은 배렸어 프로그램매도 평상시 프로그램매수해도 떨어지더만 오늘 매도하니까계속흐르네 보합이라도 가지 조가이,안티
425538855,동원수산 7960+30% 상한가 줄상종 가겠나?????????????????????,깜쭁,2026.07.15 10:13,"그거알면 개미들 돈다 벌제~~~그걸모르니 주식이 어렵다~~~
4000원하던 한성기업이 14000원 며칠만에 가는거 누가 상상이나 햇겟나~~상상했다면 미진넘이지~~
10시15분 현재가=====6280원",삼성전자,그거알면 개미들 돈다 벌제 그걸모르니 주식이 어렵다 4000원하던 한성기업이 14000원 며칠만에 가는거 누가 상상이나 햇겟나 상상했다면 미진넘이지 10시15분 현재가 6280원,찬티
425538819,세계적인 놀이터가 되어버린 국장인데,가긴호,2026.07.15 10:13,그중에 최고는 삼전이지. 혼자만 내리꽂고있네.,삼성전자,그중에 최고는 삼전이지. 혼자만 내리꽂고있네.,찬티
425538812,또 10프로,논리적인성장주모험가,2026.07.15 10:13,못나오나 자사주매입 빨리해,삼성전자,못나오나 자사주매입 빨리해,찬티
425538810,매수하지마라 인버스 레버리지 etf 때문에,고도리222,2026.07.15 10:13,"매수하지마라
인버스,레버리지 etf때문에
사지마라",삼성전자,"매수하지마라 인버스,레버리지 etf때문에 사지마라",안티
425538773,개미들 계속 매수 해라,ISO위원,2026.07.15 10:13,떨어졌으니 계속 매수 해라,삼성전자,떨어졌으니 계속 매수 해라,찬티
425538740,넌 왜 도적질로 가는거야,khy,2026.07.15 10:13,맨날 뜯어먹는 일상이 되가지고 이 공매도 잡것들,삼성전자,맨날 뜯어먹는 일상이 되가지고 이 공매도 잡것들,안티
425538731,역시약속에10시네,형아왔다7,2026.07.15 10:13,튀어야겠네 쩝,삼성전자,튀어야겠네 쩝,찬티
425538729,전강후약,jalove63,2026.07.15 10:13,"호재도 ㅇ별 소용없네
질질질 흐르네
삼성멘탈이 썩은 호박처럼 매가리없다",삼성전자,호재도 별 소용없네 질질질 흐르네 삼성멘탈이 썩은 호박처럼 매가리없다,안티
425538700,삼전은 단타만 살아남는다 .ㅡ내일부터 아침에 무조건팔고 .ㅡ10시이후사라 .ㅡ,강한호재문지기,2026.07.15 10:13,개잡주 단타쳐라 .ㅡ,삼성전자,개잡주 단타쳐라 .,찬티
425538675,개관들 역시,Parkrun,2026.07.15 10:13,또 다시 팔아제껴 지수 떨어뜨리네,삼성전자,또 다시 팔아제껴 지수 떨어뜨리네,안티
425538643,.....,냠이양음oddy,2026.07.15 10:12,"면봉이 이수시게로
바꼈나 처지네",삼성전자,면봉이 이수시게로 바꼈나 처지네,중립
425538642,개미들 곱버스 매수할때 추매해라 ㅋㅋㅋ,정의로운지표까치,2026.07.15 10:12,개미반대로 하면 백전백승,삼성전자,개미반대로 하면 백전백승,찬티
425538641,큰형님 돈버는 방법,예리한정세분석2026,2026.07.15 10:12,"인버스 수조 매수
현물 고점에서 매도
따블로 돈번다",삼성전자,인버스 수조 매수 현물 고점에서 매도 따블로 돈번다,찬티
425538632,ㅎ ㅎ대단해~~,두바이에서,2026.07.15 10:12,더럽게 파네~~,삼성전자,더럽게 파네,안티
425538616,실적만 세계 최고 나면 뭐하냐 다른거 다 오를때 삼전은 슛팅도 못하고,tra,2026.07.15 10:12,내릴땐 더 빨리 급 하 . 내가 왜 너를 사가지고 이리 맘고생을 하는지,삼성전자,내릴땐 더 빨리 급 하 . 내가 왜 너를 사가지고 이리 맘고생을 하는지,안티
425538601,곱버스 지금타는놈들 다 털어줄게,발렌작,2026.07.15 10:12,"아주그냥 꼴보기 싫어서
가마니 못있겟네",삼성전자,아주그냥 꼴보기 싫어서 가마니 못있겟네,안티
425538600,또 음전할 기세네 진짜,인버스사서인생망함,2026.07.15 10:12,하닉이마 살걸 이걸 왜 사서,삼성전자,하닉이마 살걸 이걸 왜 사서,안티
425538587,트럼프 암살계획... 조심~,쁘사,2026.07.15 10:12,트럼프 암살계획... 조심~,삼성전자,트럼프 암살계획... 조심,중립
425538570,어쩐지 ㅋㅋ,항서탓,2026.07.15 10:12,외국인 살려면 저렇게 안산다니까 ㅋㅋㅋ,삼성전자,외국인 살려면 저렇게 안산다니까,찬티
425538565,요것도 음봉전환하겠네,왜물어,2026.07.15 10:12,흉기차 처럼 음봉전환한다 종가 퍼런색,삼성전자,흉기차 처럼 음봉전환한다 종가 퍼런색,안티
425538556,ㄱㄱ,삼프로티비PD,2026.07.15 10:12,삼전 팔아 닉스 사자,삼성전자,삼전 팔아 닉스 사자,찬티
425538549,"실시간 기관, 외인 토탈 2천억 매도중",특이한논쟁지키미,2026.07.15 10:12,오늘도 파란화면이여,삼성전자,오늘도 파란화면이여,안티
425538521,이거 음전이네,얼님,2026.07.15 10:12,쭉쭉 빠지네,삼성전자,쭉쭉 빠지네,안티
425538505,정답지 알랴줬지?,가뿐한확신왕자,2026.07.15 10:12,근디 생각보다 급등락이커서 경이롭네 이건 건강한 조정으로 받아들이기 애매하지않냐...,삼성전자,근디 생각보다 급등락이커서 경이롭네 이건 건강한 조정으로 받아들이기 애매하지않냐...,중립
425538490,전군,똑똑한계좌아바타,2026.07.15 10:12,후퇴하랍신다,삼성전자,후퇴하랍신다,안티
425538480,ADR 상장 검토 공식인정하고 부인한 관계자,상속증여완화주가누르기방지개정,2026.07.15 10:12,"짤라라
어디 감히 주주들이 원하는데",삼성전자,짤라라 어디 감히 주주들이 원하는데,찬티
425538476,대장,집요한주식지표멤버,2026.07.15 10:12,닉스가 대장이네 내릴때 같이가자 오를때는 반만 쫓아가네,삼성전자,닉스가 대장이네 내릴때 같이가자 오를때는 반만 쫓아가네,안티
425538475,단타쟁이 개미들,이금액에파는사람이있다니,2026.07.15 10:12,"제발 들어오지말라
장투를하라고,물흐리지 말고,
어제도 개미탕 해먹더니",삼성전자,"제발 들어오지말라 장투를하라고,물흐리지 말고, 어제도 개미탕 해먹더니",찬티
425538462,이러다,쿨거래,2026.07.15 10:12,음전하겠어,삼성전자,음전하겠어,안티
425538423,너거들 설렜냐 ?,울트라21,2026.07.15 10:11,"주구장창 하락 알쩨?
주작철도 찢스피는...
어둠을 뚫고 은하수를 건너서...오늘도 한강 종착역 으로 달립니다 !!",삼성전자,주구장창 하락 알쩨? 주작철도 찢스피는... 어둠을 뚫고 은하수를 건너서...오늘도 한강 종착역 으로 달립니다 !!,찬티
425538418,졓깟네,뀨뀨꺄꺄쿄쿄,2026.07.15 10:11,똥잡주,삼성전자,똥잡주,안티
425538399,빠지노 ㅋ,콕이,2026.07.15 10:11,또속냐 ㅋ,삼성전자,또속냐,안티
425538390,스벨,싱글벙글,2026.07.15 10:11,종가는 또 파랑색이네,삼성전자,종가는 또 파랑색이네,중립
425538389,삼전쓰레기 버려라,씽긋한불장문지기,2026.07.15 10:11,개주식 역같은 종목 얼씬도 말아야,삼성전자,개주식 역같은 종목 얼씬도 말아야,안티
425538385,응좀더,청포도주,2026.07.15 10:11,존나 빠져라,삼성전자,존나 빠져라,안티
425538381,K 변동성으로는 현재 보합이여,참을인세번만외치자,2026.07.15 10:11,곱버스로 수급 몰리기 시작한다....,삼성전자,곱버스로 수급 몰리기 시작한다....,찬티
425538365,삼전과 동급인 주식은,abc다,2026.07.15 10:11,"널려있다.
반도체에 투자를 고려한다면
오직 sk.비교불가.",삼성전자,널려있다. 반도체에 투자를 고려한다면 오직 sk.비교불가.,찬티
425538361,니들 금리인상 되면 다죽어,데가리깨진남,2026.07.15 10:11,"금리인상이 선반영?
게소리다",삼성전자,금리인상이 선반영? 게소리다,안티
425538360,프로그램 매도 ...진짜..,슈슈웅,2026.07.15 10:11,이것들 패턴 바꿨네..ㅋㅋㅋ 그간 아침장 달궈서 점심장 올려놓고 오후 막판에 빼먹는 거였는데 이제 시간대 바꿔서 초장에 확올려놓고 점심때 개미들 털어먹고 오후에 슬슬 올리다가 다시 다음날 프리에 올려먹고 빠지는 수법 쓰네 ㅎㅎ,삼성전자,이것들 패턴 바꿨네.. 그간 아침장 달궈서 점심장 올려놓고 오후 막판에 빼먹는 거였는데 이제 시간대 바꿔서 초장에 확올려놓고 점심때 개미들 털어먹고 오후에 슬슬 올리다가 다시 다음날 프리에 올려먹고 빠지는 수법 쓰네,안티
425538337,인버스 물려서 어쩌노,쏘na기,2026.07.15 10:11,ㅋㅋㅋ흔들리지 마라,삼성전자,흔들리지 마라,찬티
425538334,허접한 ㄱ잡주주,순수한토론형제,2026.07.15 10:11,시총 1위다보니 외인들 파생 수익을 위해 지수 상 하방을 위한 이용이나 당하지 정작 주가는 ㄱ잡주,삼성전자,시총 1위다보니 외인들 파생 수익을 위해 지수 상 하방을 위한 이용이나 당하지 정작 주가는 잡주,안티
425538325,24확인하러 갑니다,서준사랑,2026.07.15 10:11,현금 보유 하시길,삼성전자,현금 보유 하시길,안티
425538324,삼전이 치고나가야 시장이 편한데,딱선생,2026.07.15 10:11,힘내라 쭉쭉 가보자,삼성전자,힘내라 쭉쭉 가보자,찬티
425538312,왜이렇게,ㅜ,2026.07.15 10:11,혼자 다쳐빠지냐 ㅜㅜ,삼성전자,혼자 다쳐빠지냐,안티
425538308,하닉이랑 또 시총 뒤집히겄네,루비언니,2026.07.15 10:11,상성 진짜 뭐 같네,삼성전자,상성 진짜 뭐 같네,안티
425538283,[긴급 진단] 삼성전자 '역대급 실적'에도 주가 폭락?,부자형님,2026.07.15 10:11,"외국인이 던진 진짜 이유와 '이 가격' 돌파 시 무조건 주목해야 하는
반등 시그널 완벽 해부한 글 입니다! 확인하고 가세요!~~!
https://luckymoney7.com/ai%ec%99%80-%eb%b0%98%eb%8f%84%ec%b2%b4-%ec%82%bc%ec%84%b1%ec%a0%84%ec%9e%90%ec%9d%98-%ec%a4%91%ec%9e%a5%ea%b8%b0-%ec%a0%84%eb%a7%9d/",삼성전자,외국인이 던진 진짜 이유와 이 가격 돌파 시 무조건 주목해야 하는 반등 시그널 완벽 해부한 글 입니다! 확인하고 가세요! !,찬티
425538264,오늘이 젤 저렴합니다.,주주제일,2026.07.15 10:11,반도체주 오늘이 젤 싸다. 몇일뒤 보면 알수 있겠지.,삼성전자,반도체주 오늘이 젤 싸다. 몇일뒤 보면 알수 있겠지.,찬티
425538262,외인한테 물량받으라고,천지승,2026.07.15 10:11,"개관들 퐌스중인듯
받지마라이",삼성전자,개관들 퐌스중인듯 받지마라이,안티
425538261,★★★ 7월31일까지 20만원 깨집니다 ★★★,가치투자3,2026.07.15 10:11,"+10%반등 주니까 원숭이처럼 또 속아요?
+10% 반등 줄수도 있죠.. 중요한건 진짜 오를려고 반등하는게 아닙니다.
도망간 개미들 꼬시는겁니다.
차트보세요... 왜 주식하면서 차트 기본도 모르고 주식합니까?
노란색 20일선 깨졌습니다.
아무리 반등하는척 해도 결국 녹색선 60일선까지 내려갑니다...
지금 이정도 하락한다고 30만원 이상에서 산 개미들이 삼성전자를 포기할까요?
5만원 6만원 7만원 쌀때 안사고
30만원 넘어거 대출내서 산 개미들이 지금 다 손절했습니까?
절대 이정도가 바닥이 아닙니다..
이정도 하락은 누구나 다 버팁니다.
이정도 하락하고 다시 40만원 50만원 가면
주식해서 누가 손해봅니까? 다 부자되죠..
30만원 이상 산 개미들...
20만원 깨지는거 보게 될껍니다.",삼성전자,10 반등 주니까 원숭이처럼 또 속아요? 10 반등 줄수도 있죠.. 중요한건 진짜 오를려고 반등하는게 아닙니다. 도망간 개미들 꼬시는겁니다. 차트보세요... 왜 주식하면서 차트 기본도 모르고 주식합니까? 노란색 20일선 깨졌습니다. 아무리 반등하는척 해도 결국 녹색선 60일선까지 내려갑니다... 지금 이정도 하락한다고 30만원 이상에서 산 개미들이 삼성전자를 포기할까요? 5만원 6만원 7만원 쌀때 안사고 30만원 넘어거 대출내서 산 개미들이 지금 다 손절했습니까? 절대 이정도가 바닥이 아닙니다.. 이정도 하락은 누구나 다 버팁니다. 이정도 하락하고 다시 40만원 50만원 가면 주식해서 누가 손해봅니까? 다 부자되죠.. 30만원 이상 산 개미들... 20만원 깨지는거 보게 될껍니다.,안티
425538253,털리지마,사교적인흑자용자,2026.07.15 10:11,"어제 털리고 또 털리려고?
두번 당하면 정말 멍청한거 아냐?",삼성전자,어제 털리고 또 털리려고? 두번 당하면 정말 멍청한거 아냐?,안티
425538249,업적작,파란약빨간약,2026.07.15 10:11,"찢타냐후 업적작질과 사리사욕 때문에
전 종목이 하닉 눈치를 보고 있네
참 대단하다 찢타냐후
잡코인장으로 만들어놨어",삼성전자,찢타냐후 업적작질과 사리사욕 때문에 전 종목이 하닉 눈치를 보고 있네 참 대단하다 찢타냐후 잡코인장으로 만들어놨어,안티
425538247,국장은 올라도 언제든지 마이너스 10프로씩 빠질수 있음,푸른드림춤,2026.07.15 10:11,탈출이 정답,삼성전자,탈출이 정답,안티
