nid,title,author,date,content,company,content_clean,sentiment
425554635,못오르는이유,0kkeper,2026.07.15 11:55,2프로만 더 오르면 서킷 걸리니,SK하이닉스,2프로만 더 오르면 서킷 걸리니,중립
425554538,오늘종가는,유능한공략참새,2026.07.15 11:54,30 재진입,SK하이닉스,30 재진입,찬티
425554537,호가창 앏네... 오늘충분히 10% 주차 가능 함.,apple30,2026.07.15 11:54,"심약 개미들 털기를 잘 했네...ㅎ ㅎ ㅎ
내 생각에 포모 개미들 매수 드 러 갈 듯.,ㅎㅎ",SK하이닉스,"심약 개미들 털기를 잘 했네... 내 생각에 포모 개미들 매수 드 러 갈 듯.,",찬티
425554488,연못에 고래가 2마리 들어가지냐??,이게뭐냐ㅋㅋ,2026.07.15 11:54,"세계 1.2위 반도체업체가 코스피 감당이 가능하냐?
그러니 수급이 꼬이고
장이 이모양이지..
여기에 레버리지까지 붙여?
재정신이냐??",SK하이닉스,세계 1.2위 반도체업체가 코스피 감당이 가능하냐? 그러니 수급이 꼬이고 장이 이모양이지.. 여기에 레버리지까지 붙여? 재정신이냐??,안티
425554478,제이피모건 모건스탠리 대량 매도 창구인데 매도자 망하길 기도합니다.,white777,2026.07.15 11:54,"내 기도는 꼭들어 주세요.
태어나서 기도 몇번 부탁했는데 거의 안들어 주셨는데
이번은 꼭들어 주세요.
안들어주면 없는분으로 인식 하겠습니다.",SK하이닉스,내 기도는 꼭들어 주세요. 태어나서 기도 몇번 부탁했는데 거의 안들어 주셨는데 이번은 꼭들어 주세요. 안들어주면 없는분으로 인식 하겠습니다.,중립
425554477,키움 개미 매도 물량 엄청나네요 다들 수익실현,GForce,2026.07.15 11:54,다들 배부르겠네요,SK하이닉스,다들 배부르겠네요,찬티
425554460,야 10만원짜리가 마니도 올라왔다,뭐여뭐,2026.07.15 11:54,"이거 언제까지 기대만으로 20만원이상 쳐주는 거야??
다 예상치지.. 아직도 돌발변수가 많아 데이터센터 투자규모 보고 투자해도 늦지않은데,,
어제 오늘 많이 후하게 쳐주네.. 7월 8월 출렁거림의 강도가 거셀듯..
중동발 전쟁 어디로 튈지 몰라. 유가 올라서 미 이자 어케 될지몰라.
일본 아자 상승으로 엔케리청산 위협에.. AI 투자축소 대세되면..
닝기리 상상하기도 싫다.",SK하이닉스,"이거 언제까지 기대만으로 20만원이상 쳐주는 거야?? 다 예상치지.. 아직도 돌발변수가 많아 데이터센터 투자규모 보고 투자해도 늦지않은데,, 어제 오늘 많이 후하게 쳐주네.. 7월 8월 출렁거림의 강도가 거셀듯.. 중동발 전쟁 어디로 튈지 몰라. 유가 올라서 미 이자 어케 될지몰라. 일본 아자 상승으로 엔케리청산 위협에.. AI 투자축소 대세되면.. 닝기리 상상하기도 싫다.",안티
425554436,매물대를 봐라,직관적인머니대천재,2026.07.15 11:53,"이게 올라가긋어?
23-24만원 메꾸러 내려간다 기다려봐❗️❗️❗️❗️",SK하이닉스,이게 올라가긋어? 23 24만원 메꾸러 내려간다 기다려봐,안티
425554390,백주대낮에 망상증에 빠진 잡범들이 나대는것이,hsh,2026.07.15 11:53,못마땅하다,SK하이닉스,못마땅하다,안티
425554375,개미가 사기시작하면 뭐다? 갭하락공식,단단한급등흐름지성인,2026.07.15 11:53,ㅋㅋㅋ내일도오를것걑지 많이사놔 ㅋ,SK하이닉스,내일도오를것걑지 많이사놔,찬티
425554327,오후 12프로 마감 예상 ㅎㅎ 달달하다 ㅋㅋㅋ키킥,주식본업,2026.07.15 11:52,이번달 안에 50만 갈듯,SK하이닉스,이번달 안에 50만 갈듯,찬티
425554316,지금은 속으로 좋아들 하겠지,이겨라,2026.07.15 11:52,"조만간 서서히 표정관리 못할걸
개미들 총알 떨어졌거든",SK하이닉스,조만간 서서히 표정관리 못할걸 개미들 총알 떨어졌거든,안티
425554300,외넘들이 순매수하면 추격매수관점,아침형인간,2026.07.15 11:52,"그간 떨어진건 나빠서가 아니라 외넘들 차익 욕구 때문임
이제 어지간히 배를 비웠으니 다시 바닥에 주어 먹으려고 시동거는 것임
메모리 사이클 어쩌고 저쩌고는 식상한 이야기",SK하이닉스,그간 떨어진건 나빠서가 아니라 외넘들 차익 욕구 때문임 이제 어지간히 배를 비웠으니 다시 바닥에 주어 먹으려고 시동거는 것임 메모리 사이클 어쩌고 저쩌고는 식상한 이야기,찬티
425554281,"삼전,닉스 두 공룡은 ADR 필히 해야한다.",무언가,2026.07.15 11:52,"고래가 수족관에 갇혀있으면 수족관이 어떻게 되겠나?
삼전 자사주 매입하여 100조이상 대규모 뉴욕증시 ADR 상장시키지 않으면
한국 증시 늘 수급 수용량부족으로 불안정하게 출렁거리며 요동치며
다른 실적좋은 주식들도 지금처럼 엉망진창으로 수시로 오를만하면 주가를
떨어뜨릴 것이다.
하이닉스 몇십조 ADR로는 한계가 뚜렷한 바,
삼전의 기업가치도 높이고 한국 증시에 기여도하고 반도체주 프리미엄에
저평가 매력으로 삼전 뉴욕증시 100조 상장시 최소 150조는 평가받아
50조 영업외수익까지 거두게될텐데 무슨 연유로 ADR 발행을 주저하는지
답답하구먼... 어제 ADR 발행 않는다고 공표는 했지만 사실 물밑에서
치열하게 검토하고 있기를 바라고 바라노라~~~",SK하이닉스,"고래가 수족관에 갇혀있으면 수족관이 어떻게 되겠나? 삼전 자사주 매입하여 100조이상 대규모 뉴욕증시 ADR 상장시키지 않으면 한국 증시 늘 수급 수용량부족으로 불안정하게 출렁거리며 요동치며 다른 실적좋은 주식들도 지금처럼 엉망진창으로 수시로 오를만하면 주가를 떨어뜨릴 것이다. 하이닉스 몇십조 ADR로는 한계가 뚜렷한 바, 삼전의 기업가치도 높이고 한국 증시에 기여도하고 반도체주 프리미엄에 저평가 매력으로 삼전 뉴욕증시 100조 상장시 최소 150조는 평가받아 50조 영업외수익까지 거두게될텐데 무슨 연유로 ADR 발행을 주저하는지 답답하구먼... 어제 ADR 발행 않는다고 공표는 했지만 사실 물밑에서 치열하게 검토하고 있기를 바라고 바라노라",찬티
425554273,자유대한민국이 망해가고있읍니다,윤어게인,2026.07.15 11:52,"자유대한민국이 망해가고있읍니다
차기대선때는
투표잘해서
반듯이 정권교체합시다
이게 나랍니까
이명박 박근혜 윤석열 그때의 자유대한민국이 그립읍니다",SK하이닉스,자유대한민국이 망해가고있읍니다 차기대선때는 투표잘해서 반듯이 정권교체합시다 이게 나랍니까 이명박 박근혜 윤석열 그때의 자유대한민국이 그립읍니다,중립
425554242,요몇일,지긋히,2026.07.15 11:52,"진짜고인물들 털기였네
이제 30안착함 20대볼일이없겠네ㅎ",SK하이닉스,진짜고인물들 털기였네 이제 30안착함 20대볼일이없겠네,찬티
425554238,AI로 차 압창 썬팅 앱명령으로 자동조절 유리창 나오면 대박날듯,wwwkanzocokr,2026.07.15 11:52,가봅시다 ㅎ ㅎ,SK하이닉스,가봅시다,찬티
425554224,285000원에 던지는 개미들왜케많음?ㅋㅋ,투자20년,2026.07.15 11:51,7월초만해도 28.5는 너희들 최저가의 기회가격아니었니 ㅋㅋ진짜 쫄보들,SK하이닉스,7월초만해도 28.5는 너희들 최저가의 기회가격아니었니 진짜 쫄보들,찬티
425554213,275에서도~,순리대로능력대로,2026.07.15 11:51,"줍 해놨다~~주당 15000은 올라야징?^^
아님 말고다~~
내가 단타를 해도 좀 벌었을듯~~^^
어차피 50까지는 계속 하루하루 줍줍해서 모은다~^^",SK하이닉스,줍 해놨다 주당 15000은 올라야징? 아님 말고다 내가 단타를 해도 좀 벌었을듯 어차피 50까지는 계속 하루하루 줍줍해서 모은다,찬티
425554174,삼전60만 sk하이480만 두기업 믿습니다.,white777,2026.07.15 11:51,"삼전60만 sk하이480만 두기업 믿습니다.
난 난를 안믿습니다.
근대 두기업은 믿습니다.
코로나때 한전 몰빵했다 다 날림..
그때 흑자날 기업이 정부 전기값 조정으로 ....... 부채 200조 넘어 현재...
이런기업과 천지 차이임...",SK하이닉스,삼전60만 sk하이480만 두기업 믿습니다. 난 난를 안믿습니다. 근대 두기업은 믿습니다. 코로나때 한전 몰빵했다 다 날림.. 그때 흑자날 기업이 정부 전기값 조정으로 ....... 부채 200조 넘어 현재... 이런기업과 천지 차이임...,찬티
425554136,에렵게,드드드득,2026.07.15 11:51,28만 건넜다. 29만 되면 팔 사람들 엄청많으니 큰손 형님들 조금만 더 올려서 물량 많이 거두이 주세요.,SK하이닉스,28만 건넜다. 29만 되면 팔 사람들 엄청많으니 큰손 형님들 조금만 더 올려서 물량 많이 거두이 주세요.,찬티
425554043,내 원가 오르려면 십만원 올라야 수수료 포함까지인데,tra,2026.07.15 11:50,막연하게 답답하다. 근처에라도오면 손절해야지,SK하이닉스,막연하게 답답하다. 근처에라도오면 손절해야지,안티
425554038,불기둥이 뭔지 보여줘라.30만넘어서100만가즈아~~~~~,오늘그날인가,2026.07.15 11:50,"오늘에 상승은 이제 시작일뿐
조정은 미사리가서해라",SK하이닉스,오늘에 상승은 이제 시작일뿐 조정은 미사리가서해라,찬티
425553998,양심 있으면,아직도주린이,2026.07.15 11:49,15프로 가자,SK하이닉스,15프로 가자,찬티
425553992,단일레버 총출동,사랑10,2026.07.15 11:49,삼전 오늘 20% 상승가자,SK하이닉스,삼전 오늘 20 상승가자,찬티
425553988,천천히..,손해는볼수없지,2026.07.15 11:49,"변동성 없이 우상향으로 편안하게 올라가자.
변동성 때문에 국장 너무 힘들다.",SK하이닉스,변동성 없이 우상향으로 편안하게 올라가자. 변동성 때문에 국장 너무 힘들다.,찬티
425553972,오늘 10%에서 주차 시키자...,apple30,2026.07.15 11:49,2달 뒤 50만원 가있겠네...ㅎ ㅎ ㅎ,SK하이닉스,2달 뒤 50만원 가있겠네...,찬티
425553915,개미 걱정마세요,꾸준한직감개척자,2026.07.15 11:49,"25~27구간에서 줍줍하고 물린 개미들
매도하는것뿐 결국 30까지는 복구합니다.",SK하이닉스,25 27구간에서 줍줍하고 물린 개미들 매도하는것뿐 결국 30까지는 복구합니다.,찬티
425553911,이래서 심약개미들 밑에서 던지게끔 하고 왔어야해,투자20년,2026.07.15 11:49,"저항구간 많아서 최고가격 35만도어렵겠다ㅋㅋㅋ
19만까지 털었으면 좀더쉬웠을텐데",SK하이닉스,저항구간 많아서 최고가격 35만도어렵겠다 19만까지 털었으면 좀더쉬웠을텐데,안티
425553904,2~3일 전에,국가정보자원펀드,2026.07.15 11:49,"기관이 28만원대 열심히 팔더만 오늘은 28만원대 왜 사냐?
돈이 남아 도냐? 내 돈이 아니라서?",SK하이닉스,기관이 28만원대 열심히 팔더만 오늘은 28만원대 왜 사냐? 돈이 남아 도냐? 내 돈이 아니라서?,안티
425553898,1만피 간다는게 맞는 말이었네 가즈아~~~,와덥다더워,2026.07.15 11:49,상한가 가즈아~~~,SK하이닉스,상한가 가즈아,찬티
425553892,방가방가,열대아,2026.07.15 11:49,"조선일보 방상훈....동생 코리아나 방용훈..아들 티비조선 방정오 ....방가들 장자연성접대 조사ㅠㅠ
방상훈이는 조선일보사옥에서 조선일보기자 배석하고 검찰조사 ㅋㅋ 김거니 황제조사 원조 황제조사 ㅉㅉ
""우리는 정권을 창출할수도 퇴출시킬수도있다"" 조선의.자신감",SK하이닉스,조선일보 방상훈....동생 코리아나 방용훈..아들 티비조선 방정오 ....방가들 장자연성접대 조사 방상훈이는 조선일보사옥에서 조선일보기자 배석하고 검찰조사 김거니 황제조사 원조 황제조사 우리는 정권을 창출할수도 퇴출시킬수도있다 조선의.자신감,중립
425553880,개미들 160만주 매도물량 쌓아놓고 있네,잘되리라,2026.07.15 11:48,내가보기엔 7월말에 32만원 년말에 40만원 돌파할거같은데...,SK하이닉스,내가보기엔 7월말에 32만원 년말에 40만원 돌파할거같은데...,찬티
425553878,민경욱이 의식불명의 교훈,hsh,2026.07.15 11:48,망상증에 빠져 허구헌날 핏대세우면 제명에 못죽는다,SK하이닉스,망상증에 빠져 허구헌날 핏대세우면 제명에 못죽는다,안티
425553834,다시 물림 반복,로또수익,2026.07.15 11:48,난내릴때 산다.8000 못가,SK하이닉스,난내릴때 산다.8000 못가,찬티
425553814,국장이 코인장이되버렷네,쾌활한매매챌린저,2026.07.15 11:48,레버리지 안없애냐? 하,SK하이닉스,레버리지 안없애냐? 하,안티
425553802,인버스 레버리지 조심해라,고도리222,2026.07.15 11:48,으잉!!!!!,SK하이닉스,으잉!!!!!,중립
425553797,이제 29절대 못뚫어,존버매니아,2026.07.15 11:48,"준비할끄야? ㅋㅋㅋ
안티들아 잠이나 자라 ㅋㅋ
갈놈은간다 시간과의 싸움이지 감당 가능한 돈으로 하면 버텨진다.",SK하이닉스,준비할끄야? 안티들아 잠이나 자라 갈놈은간다 시간과의 싸움이지 감당 가능한 돈으로 하면 버텨진다.,찬티
425553790,자자! 28층 다지고,궁디무겁게있자,2026.07.15 11:48,"올라 가보자 근데 첩첩 산중이네
슬금슬금 다지고 30 층. 넘어 가보자",SK하이닉스,올라 가보자 근데 첩첩 산중이네 슬금슬금 다지고 30 층. 넘어 가보자,찬티
425553716,시간 분산 투자해라,ColdSun,2026.07.15 11:47,"나눠서 사라.
하루에, 일주일에 자기 역량껏.
나중에 큰 자산이 될겨~",SK하이닉스,"나눠서 사라. 하루에, 일주일에 자기 역량껏. 나중에 큰 자산이 될겨",찬티
425553695,호재,정의로운지표까치,2026.07.15 11:47,개미매도중,SK하이닉스,개미매도중,안티
425553683,개인 파는이유,실근,2026.07.15 11:47,가 무엇인지요,SK하이닉스,가 무엇인지요,중립
425553616,올라도 이 초초함은 뭐지!!~,당찬증시소식킹,2026.07.15 11:46,그래도 30만원 이상 날아 보자!!~,SK하이닉스,그래도 30만원 이상 날아 보자!!,찬티
425553605,자자 28만 살짝 뚫었는데 조금만 힘 주어서 완전히 밀어버리고 달려보자!,노맥,2026.07.15 11:46,다들 밀어올려봅시다!!!!,SK하이닉스,다들 밀어올려봅시다!!!!,찬티
425553588,코스피 보다는 높게 오르자...왜 오를때 코스피 보다 낮은지...,이거슨뭐여,2026.07.15 11:46,"하닉 치고 올라 간다..
따라 잡자 할수 있다~~~",SK하이닉스,하닉 치고 올라 간다.. 따라 잡자 할수 있다,찬티
425553531,ADR이 어제 오른건 2X ETF상장일이여서야...,이게뭐냐ㅋㅋ,2026.07.15 11:46,인간적으로 일주일은 좀 보고 떠들자..,SK하이닉스,인간적으로 일주일은 좀 보고 떠들자..,중립
425553513,공성전도 아니고,인정많은업종바른손,2026.07.15 11:46,"해자 처럼 28만원 부터 1천원 단위로 호가창에 벽을 세워 놨네.
이래서 전고점은 커녕 29만원이라도 넘길 수 있을까?
진짜 개 잡주 단타장이 되버렸네.",SK하이닉스,해자 처럼 28만원 부터 1천원 단위로 호가창에 벽을 세워 놨네. 이래서 전고점은 커녕 29만원이라도 넘길 수 있을까? 진짜 개 잡주 단타장이 되버렸네.,안티
425553429,개인매수가 줄어들면 계속 가기 힘들어ㅠㅠ,제이슨유,2026.07.15 11:45,"외인과 기관들의 호구, 돈 공급원인 개인들이 매수를 안하면 반짝 상승에 그친다. 아래 갭매꾸고 바닥 확인해야 개미들 매수 시작해도 늦지 않다고 생각합니다.",SK하이닉스,"외인과 기관들의 호구, 돈 공급원인 개인들이 매수를 안하면 반짝 상승에 그친다. 아래 갭매꾸고 바닥 확인해야 개미들 매수 시작해도 늦지 않다고 생각합니다.",중립
425553407,저기 단타들아. 적어도 오늘 넥장 7시 전까진 팔지마라. 단타 싫어하지만 나도 주식경력만 20년이다.,주식21년건물주,2026.07.15 11:45,"그러니 니들이 맨날 돈꼴다 한번 몇백 먹으면 좋다고 난리치는거다.
내일 금리? 삼전은 원래 CPI에 더 영향을 받는다. CPI가 그리 영향주지도 않지만",SK하이닉스,그러니 니들이 맨날 돈꼴다 한번 몇백 먹으면 좋다고 난리치는거다. 내일 금리? 삼전은 원래 CPI에 더 영향을 받는다. CPI가 그리 영향주지도 않지만,찬티
425553404,오늘 흐름,발랄한수익전략타이머,2026.07.15 11:45,"283000 뚫기 힘듬
줄다리기 하다가 오후에
단타 차익실현 레버리지 판매
매도세 강해지면서 흘러내릴 듯..
일단 팔고 오늘 종가에 재진입 추천",SK하이닉스,283000 뚫기 힘듬 줄다리기 하다가 오후에 단타 차익실현 레버리지 판매 매도세 강해지면서 흘러내릴 듯.. 일단 팔고 오늘 종가에 재진입 추천,중립
425553388,야덜아~,희망소년,2026.07.15 11:44,이제 시장바라보는 뷰를 긍정적으로 볼거야,SK하이닉스,이제 시장바라보는 뷰를 긍정적으로 볼거야,찬티
425553372,굉장히 위험한. 한국증시,koo,2026.07.15 11:44,"삼성전기 엘지이노텍 빠때리
한미반도체 비롯 반도체 소부장. 일부종목
적정가의 십배수준 주작
90프로 주식이 주작
게다가 50퍼는 좀비기업
쨈통은 그저 종지종지
머잖았다
멸망 순간 다가온다
적정종지 2000. 아래
큰손 개인들 돈질 끝내고
도망가고
외인과 개관이는 주작질이
습관화. 되어있고
조심들혀",SK하이닉스,삼성전기 엘지이노텍 빠때리 한미반도체 비롯 반도체 소부장. 일부종목 적정가의 십배수준 주작 90프로 주식이 주작 게다가 50퍼는 좀비기업 쨈통은 그저 종지종지 머잖았다 멸망 순간 다가온다 적정종지 2000. 아래 큰손 개인들 돈질 끝내고 도망가고 외인과 개관이는 주작질이 습관화. 되어있고 조심들혀,안티
425553342,부정선거 국정조사 ㅋ4 ㅋ,역사를갈쳐주마,2026.07.15 11:44,"요즘 사퇴해라 ㅋ 못한다 ㅋㅋㅋ
시끄러운 거시기도 ㅋㅋㅋ
건물값만 500억이 넘는다던데 ㅋㅋㅋ
내 보기엔 노선싸움이 아니라 ㅋㅋㅋ
재산싸움으로 보여 ㅋㅋㅋ
을철수가 학을 띤 자땜에 ㅋㅋㅋㅋㅋ
빈손으로 나왔던 거럼 ㅋㅋㅋㅋㅋ
남은 자들이 설거지했고 ㅋ
반품투표가 가능하다면 ㅋㅋㅋㅋ
내가 쪼옴 도와줄 수도 있을 거같은데 ㅋㅋㅋㅋㅋ",SK하이닉스,요즘 사퇴해라 못한다 시끄러운 거시기도 건물값만 500억이 넘는다던데 내 보기엔 노선싸움이 아니라 재산싸움으로 보여 을철수가 학을 띤 자땜에 빈손으로 나왔던 거럼 남은 자들이 설거지했고 반품투표가 가능하다면 내가 쪼옴 도와줄 수도 있을 거같은데,중립
425553306,새롭고 진정한 호재,hsh,2026.07.15 11:44,gpt 5.6 출시되고 오픈 AI 에이전트 사용자가 폭발했다는거다 오픈 AI랑 엮긴 많은 회사들이 기업용 고객 폭증에 불확실성 줄이고 전력 질주할것이다,SK하이닉스,gpt 5.6 출시되고 오픈 AI 에이전트 사용자가 폭발했다는거다 오픈 AI랑 엮긴 많은 회사들이 기업용 고객 폭증에 불확실성 줄이고 전력 질주할것이다,찬티
425553278,하닉 미국가격국내 가에2배면 삼성도 아,wwwkanzocokr,2026.07.15 11:44,두번다시 못산다,SK하이닉스,두번다시 못산다,찬티
425553242,286정도까진 가겠구마,AIRBORNE,2026.07.15 11:43,"반대투자자들은 손해보진 않겠네
이제껏 먹은게 있으니..많자너..
조금 덜 먹는다 생각해야지 뭐
여기 씨잘떼기없이 요상한 지만 아는 챠트올리고
씨부리는 그너믄 아직 사라있나..
귀신 씨나락 까먹는 소리만 새벽6시부터 계속 해대던데..
30개 끝나믄 연락해라 내 계정 빌려주마 ㅎ",SK하이닉스,반대투자자들은 손해보진 않겠네 이제껏 먹은게 있으니..많자너.. 조금 덜 먹는다 생각해야지 뭐 여기 씨잘떼기없이 요상한 지만 아는 챠트올리고 씨부리는 그너믄 아직 사라있나.. 귀신 씨나락 까먹는 소리만 새벽6시부터 계속 해대던데.. 30개 끝나믄 연락해라 내 계정 빌려주마,안티
425553237,삼십만성전자,스너프킨,2026.07.15 11:43,"갈기게 가마니 냅뚸라
오케이?",SK하이닉스,갈기게 가마니 냅뚸라 오케이?,찬티
425553148,변동성 넘 심한거 아니냐?,코케허니,2026.07.15 11:43,리뮈랄. . .,SK하이닉스,리뮈랄. . .,중립
425553141,외국인들은 들어오기 시작했구나 전고점 돌파 60만자 시작^^~~,슈퍼리치2,2026.07.15 11:42,가즈아 모두 올라타라ㅎ,SK하이닉스,가즈아 모두 올라타라,찬티
425553131,ADR안하면 절대못감 외인 장난질에 맨날 개미들만 돈 다 털리고 가두리임-,바텐더,2026.07.15 11:42,"스크 행님이 영리한거임 투자금 확보가 목적 이긴하지만 여러외부요인 리스크방어
최소한에 세이프티 깔아 놓은거임 먼말인지 알지?
삼성도 ADR안하면 맨날 이몬양 매일 당해봤잖아`~",SK하이닉스,스크 행님이 영리한거임 투자금 확보가 목적 이긴하지만 여러외부요인 리스크방어 최소한에 세이프티 깔아 놓은거임 먼말인지 알지? 삼성도 ADR안하면 맨날 이몬양 매일 당해봤잖아,찬티
425553110,호남댕잡주 넥장에서 하닉 키맞춰놔라,신용미수금지,2026.07.15 11:42,알겠냐 호남 댕잡주야?,SK하이닉스,알겠냐 호남 댕잡주야?,안티
425553066,나선 내릴때는 초급락 오를때는 모지리 삼성,fkdhsk,2026.07.15 11:42,이거 스레기주식이야,SK하이닉스,이거 스레기주식이야,안티
425553064,모건스탠리 진짜..물한번 먹는거 봤으면 좋겠다...,이게뭐냐ㅋㅋ,2026.07.15 11:42,"21년도에도 리포트로 조지고..
올해도 리포트로 조지고..
지네가 뭐라고..ㅋㅋㅋ",SK하이닉스,21년도에도 리포트로 조지고.. 올해도 리포트로 조지고.. 지네가 뭐라고..,안티
425553051,보고있으면 화딱질난다,실속있는차트,2026.07.15 11:42,"하닉이랑 같이보고있어서 그런가.
볼때마다 짜증나네",SK하이닉스,하닉이랑 같이보고있어서 그런가. 볼때마다 짜증나네,안티
425553027,2나노 테슬라 A15 양산 뉴스,감각적인단서코알라,2026.07.15 11:42,뜨자 좀 ㅋㅋㅋ,SK하이닉스,뜨자 좀,찬티
425553022,개인만 팔아버리네~,탄탄한추세주인공,2026.07.15 11:42,외국인 기관 연기금이 쓸어담는다.,SK하이닉스,외국인 기관 연기금이 쓸어담는다.,찬티
425552998,"[단독] 삼성, 美 ADR 공식 부인했지만…물밑 검토 착수",css,2026.07.15 11:41,"삼성전자가 내부적으로 미국 ADR(미국주식예탁증서) 발행 시나리오를 검토하며 실무 절차까지 점검한 것으로 파악됐다. 공식적으로는 검토설을 부인했지만 실제 내부에서는 경영진 지시에 따라 발행에 따른 손익과 필요한 관련 절차를 실무진이 확인에 나섰다.
https://share.google/VxIhwMNbHO014GNtQ",SK하이닉스,삼성전자가 내부적으로 미국 ADR 미국주식예탁증서 발행 시나리오를 검토하며 실무 절차까지 점검한 것으로 파악됐다. 공식적으로는 검토설을 부인했지만 실제 내부에서는 경영진 지시에 따라 발행에 따른 손익과 필요한 관련 절차를 실무진이 확인에 나섰다.,중립
425552978,점심먹고 올테니,반도체상승시작,2026.07.15 11:41,하이닉스와 상승폭 키맞춰 놔라,SK하이닉스,하이닉스와 상승폭 키맞춰 놔라,찬티
425552965,28만 뚫었다,클릭클릭7,2026.07.15 11:41,이제 가겠네.ㅋㅎ,SK하이닉스,이제 가겠네.,찬티
425552957,삼전에서 네패스로,순수한머니팔로워,2026.07.15 11:41,삼전 떠나갑니다.,SK하이닉스,삼전 떠나갑니다.,안티
425552926,내일도,주식으로흥하자,2026.07.15 11:41,내일도 오늘처럼 상승하여 흐믓한 연휴가 되었으면 좋겠습니다.,SK하이닉스,내일도 오늘처럼 상승하여 흐믓한 연휴가 되었으면 좋겠습니다.,찬티
425552921,"안구백 방위는 14개월인데 , 22개월 근무한 이유가 궁금하다",바이블,2026.07.15 11:41,"안구백 방위는 14개월인데 , 22개월 근무한 이유가 궁금하다
그것이 알고 싶다",SK하이닉스,"안구백 방위는 14개월인데 , 22개월 근무한 이유가 궁금하다 그것이 알고 싶다",중립
425552824,전부 ADR하면 현정부 코스피 부정이지..ㅋㅋㅋ,이게뭐냐ㅋㅋ,2026.07.15 11:40,"그래해라해 ㅋㅋ
현대차도하고 LG도 하고 다해라..",SK하이닉스,그래해라해 현대차도하고 LG도 하고 다해라..,찬티
425552822,호가창 매도물량이 훨많은게,벌꿀오소리i0i,2026.07.15 11:40,조금더 치고올라갈수있겠다,SK하이닉스,조금더 치고올라갈수있겠다,찬티
425552793,오늘 매수사이드카 나왔지? 그럼 다음엔 매도사이드카다,주식초고수형,2026.07.15 11:40,"이건 진리 불변의 법칙
오늘 빼는게 맞다
그리고 매도사이드카 나오면 또 사고
그거 모르는 애들 없겠지?",SK하이닉스,이건 진리 불변의 법칙 오늘 빼는게 맞다 그리고 매도사이드카 나오면 또 사고 그거 모르는 애들 없겠지?,찬티
425552781,28만 돌파한다고,국가정보자원펀드,2026.07.15 11:40,매수하는 호구 개미들 없제? 페이크다,SK하이닉스,매수하는 호구 개미들 없제? 페이크다,안티
425552776,저점 끝나고 고점향해 간다,어엇어,2026.07.15 11:40,35홀딩 힘내자,SK하이닉스,35홀딩 힘내자,찬티
425552765,주식은 미끄럼틀,바다의보물,2026.07.15 11:40,"올라갈땐는 낑낑
내려갈때는 슝~
잘못하면 모래 바닥에 얼굴 쳐박힌다",SK하이닉스,올라갈땐는 낑낑 내려갈때는 슝 잘못하면 모래 바닥에 얼굴 쳐박힌다,안티
425552733,“ 미 소 핵전쟁 일어날까,선도세력,2026.07.15 11:39,""" 린지 그래엄 상원의원 사망사건사고
자택에서 죽었다 ?
우크라 드론공장에서 러시아 미사일공격으로
죽었다?
ㅉㅉ
보복공격으로
러사아내륙에있는 3200 K 떨어진 정유소 폭격 ?
진실은 ?",SK하이닉스,린지 그래엄 상원의원 사망사건사고 자택에서 죽었다 ? 우크라 드론공장에서 러시아 미사일공격으로 죽었다? 보복공격으로 러사아내륙에있는 3200 K 떨어진 정유소 폭격 ? 진실은 ?,중립
425552717,오늘 30 못가면 랄뷰 터트립니다!!,양봉페페,2026.07.15 11:39,"계란2개로 원하는 요리 해서
로켓 배송으로 보내드립니다!",SK하이닉스,계란2개로 원하는 요리 해서 로켓 배송으로 보내드립니다!,중립
425552712,.....,냠이양음oddy,2026.07.15 11:39,"인버스간 개미들
엇박자 탄거 아녀",SK하이닉스,인버스간 개미들 엇박자 탄거 아녀,안티
425552662,한미반도체는 25% 이상 올랐던데~,당찬증시소식킹,2026.07.15 11:39,조금 더디게 가네요..,SK하이닉스,조금 더디게 가네요..,찬티
425552651,지수가,ㅜ,2026.07.15 11:39,7.8퍼씩 왔다갔다하는 개국장을만들었네,SK하이닉스,7.8퍼씩 왔다갔다하는 개국장을만들었네,안티
425552640,하방베팅하신 분들 어떻하나유...,선한투자소식에이스,2026.07.15 11:38,"몇 주간 그렇게 나라 망하길 기대하셨는데....
국장이 온통 씨뻘게유...
돈 없어 주식도 없이 나불대던 그지들은 제외...",SK하이닉스,몇 주간 그렇게 나라 망하길 기대하셨는데.... 국장이 온통 씨뻘게유... 돈 없어 주식도 없이 나불대던 그지들은 제외...,찬티
425552635,삼성전자가 폭등하고있읍니다,윤어게인,2026.07.15 11:38,"자유우파가 일을잘하니
삼성전자가 폭등하고있읍니다
역시 일은 자유우파입니다
자유우파로 정권연장하여
자유대한민국을 발전시킵시다",SK하이닉스,자유우파가 일을잘하니 삼성전자가 폭등하고있읍니다 역시 일은 자유우파입니다 자유우파로 정권연장하여 자유대한민국을 발전시킵시다,찬티
425552625,주주 입성자분들,투명한배당주관람자,2026.07.15 11:38,지금 오른다고 들어 오지 마세요 지금 매물벽이 놓아 많이 오를것 같지 않으니 관망만 하는게 낳을까 싶네요,SK하이닉스,지금 오른다고 들어 오지 마세요 지금 매물벽이 놓아 많이 오를것 같지 않으니 관망만 하는게 낳을까 싶네요,안티
